age,salary,average_call_duration,day_call_month,evening_call_month,night_call_month,other_cities_call,other_country_call,landline_phones_share,sms_month
45,20601,1.4,52,158,0,34,0,26,0
45,9457,1.4,31,50,7,0,0,12,4
45,48559,6.3,53,46,2,28,0,5,5
45,52272,4.4,67,90,3,0,0,1,5
45,23909,3.3,37,51,1,0,0,15,5
45,67675,8.3,62,41,0,1,2,13,0
45,93015,9.8,99,7,4,0,0,30,4
45,389041,11.6,424,92,21,26,0,21,0
45,44717,6.5,43,48,0,15,0,7,0
45,50062,5.8,33,88,1,22,0,14,5
45,41023,5.6,49,43,6,3,0,15,4
45,398902,12.6,369,120,16,9,0,24,6
45,24747,3.7,57,24,2,3,0,25,3
45,42663,4.7,47,76,1,0,0,2,5
45,89838,6.9,38,133,0,1,2,1,5
45,228708,10.2,282,60,20,8,0,13,7
45,68356,4.9,62,132,0,0,0,3,3
45,95046,9.3,45,82,0,0,0,27,2
45,27289,3.4,33,79,0,2,0,22,2
45,3038,2,58,134,2,10,1,10,5
45,1491,1.4,7,6,0,0,0,0,0
45,27824,2.8,64,66,0,0,0,8,0
45,6335,4.5,48,152,2,3,0,22,3
45,79835,8.3,61,65,0,6,0,13,5
45,24585,3.1,55,46,3,23,1,15,0
45,68796,9.6,43,49,5,5,1,23,4
45,1824,2.3,55,46,1,2,0,4,2
45,3801,3,30,138,2,0,3,0,4
45,49651,4.1,68,77,0,0,0,6,3
45,4081,4.4,32,86,3,0,1,0,2
45,54621,3.4,58,147,3,3,0,15,5
45,33602,2.5,48,143,2,29,0,26,5
45,113896,8,64,132,3,1,0,2,3
45,10192,1.6,57,19,2,0,0,2,2
45,108411,9.3,89,58,0,0,1,10,5
45,68423,6.3,61,83,3,0,0,8,1
45,407387,13.2,341,138,11,10,10,28,12
45,10179,1.7,33,47,0,0,0,10,3
45,29568,2.2,80,80,0,0,0,3,5
45,29423,3.1,57,69,0,28,3,18,5
45,95181,6.2,89,116,0,0,1,4,2
45,42539,5.3,58,45,0,10,1,27,3
45,46246,6.6,63,18,6,0,0,15,0
45,38808,3.6,39,99,0,3,0,26,2
45,23849,1.8,84,90,0,11,0,12,3
45,2268,2,51,88,4,17,0,8,0
45,2883,2.2,9,7,0,0,0,0,0
45,70834,8,64,48,2,0,0,13,4
45,37835,2.3,56,156,0,0,1,15,4
45,2088,1.7,8,6,2,0,0,0,0
46,53928,5.1,92,37,0,25,0,27,0
46,15428,1.9,79,5,0,0,0,3,0
46,8844,1.9,44,3,3,0,0,15,4
46,87636,4.9,109,100,5,0,0,2,1
46,2576,3.2,60,28,6,28,0,24,3
46,2968,2,48,144,2,0,0,30,4
46,62764,5.9,71,64,6,6,0,4,5
46,532,3.2,63,148,1,1,0,13,1
46,116253,7.3,55,150,1,5,0,1,5
46,53802,6.1,46,59,4,27,0,17,2
46,64736,6.8,33,89,0,0,1,7,5
46,42233,5.1,70,29,4,0,2,15,2
46,2048,2.5,6,4,0,0,0,0,0
46,31185,2.7,60,80,2,0,0,14,4
46,29773,3.8,62,34,4,34,1,8,4
46,37233,3.5,43,106,0,0,0,5,4
46,71147,5.1,99,80,0,38,0,26,0
46,58923,5,53,110,0,0,2,5,5
46,25714,3.1,54,42,1,21,1,14,5
46,22359,3.9,35,41,0,0,0,5,0
46,272,3.5,55,45,0,29,0,1,2
46,6622,1.1,43,32,5,0,0,2,1
46,4165,2.8,61,125,3,0,0,17,1
46,41469,4.2,48,88,0,1,0,30,4
46,21329,2.2,53,63,1,3,0,7,3
46,406203,13.8,313,94,27,9,0,23,9
46,52744,4.6,61,92,4,1,1,24,5
46,23098,3.7,59,14,2,0,0,22,5
46,68083,6.4,53,93,0,7,0,1,4
46,348586,10.2,438,74,49,10,0,26,7
46,19648,3.1,55,18,7,0,0,8,3
46,66216,5.5,65,98,0,3,0,11,5
46,26907,4.4,64,4,4,0,0,1,5
46,9408,1.4,45,41,1,0,0,1,0
46,18291,1.3,87,78,0,7,2,7,0
46,24614,4.2,30,50,0,4,0,8,5
46,69615,5.1,40,139,0,21,0,11,1
46,24178,2.2,53,82,0,0,0,5,4
46,17489,1.7,47,93,5,0,0,7,3
46,8943,1.3,53,33,0,7,0,2,1
46,33075,5,36,40,7,27,0,3,5
46,24003,2.7,42,68,0,0,1,13,5
46,2645,1.7,7,12,0,0,0,0,0
46,306677,13.6,257,90,14,7,0,30,4
46,15288,2,66,26,2,0,0,26,5
46,12756,1.5,39,77,3,1,0,13,5
46,16471,1.3,46,116,0,18,2,12,2
46,63722,5.7,69,76,5,43,0,12,5
46,29429,3,55,76,2,5,0,9,3
46,48048,4.4,61,68,4,0,0,0,4
46,53495,3.4,70,148,2,0,0,12,3
46,13912,1.4,67,62,0,0,0,19,4
46,35545,2.4,109,78,3,15,0,8,4
46,1127,1.4,33,69,0,0,0,2,4
46,32783,4.7,52,36,1,5,0,5,5
46,22703,1.8,69,101,0,14,0,13,4
46,31493,3.2,58,72,3,29,0,20,1
46,114571,6.8,191,65,17,27,0,28,10
46,39201,6.8,41,31,3,5,0,23,3
46,65604,6.6,41,83,2,2,0,24,4
46,795,1.2,43,43,0,1,0,17,3
46,28028,2,62,131,4,0,0,19,1
46,18154,2.5,48,44,4,2,1,18,5
46,7182,1.1,38,45,7,5,2,14,0
46,15135,2.7,32,43,0,0,0,14,0
46,47087,4.4,66,75,0,29,1,8,1
46,21241,1.9,54,97,5,4,0,0,5
46,46208,6.2,60,33,0,0,0,1,2
46,42348,4.8,33,92,1,2,0,13,2
46,40717,6.8,36,43,0,25,0,1,4
46,2126,2.5,67,37,5,0,0,17,5
46,11721,3.2,31,12,3,0,0,25,3
46,389385,10.8,488,68,20,27,9,20,7
46,71089,6.2,64,90,0,4,0,23,2
46,11982,1.1,53,96,0,33,1,14,3
46,44121,3.3,99,52,0,23,1,11,4
46,2228,1.7,4,11,2,0,0,0,0
46,92582,8.6,111,12,2,0,0,7,4
46,25926,3.7,55,33,0,1,0,26,2
46,8085,1.1,70,7,0,17,0,2,3
46,56718,5.6,52,86,0,33,0,2,5
46,15161,1.4,58,89,0,38,0,20,2
46,107758,8.6,87,55,4,0,0,2,2
46,1797,1.3,100,76,0,0,0,6,0
46,23754,3.3,36,61,2,4,1,7,3
46,3767,2.3,9,11,0,0,0,0,0
46,35721,2.7,64,99,0,28,0,13,4
46,30555,4.5,45,33,0,24,0,2,1
46,45864,2.4,101,131,0,7,0,12,2
46,2223,1.9,2,11,0,0,0,0,0
46,37306,3.3,33,115,1,1,0,26,5
46,78427,7.6,52,89,0,1,0,9,5
46,20002,4,49,8,3,12,0,10,5
46,89228,6.5,59,129,7,0,0,1,3
46,3045,2.9,45,87,0,10,0,17,0
46,277974,8.4,390,125,9,78,0,52,0
46,50654,5.6,39,86,2,2,2,1,4
46,39749,3.9,52,87,0,27,1,5,2
46,65611,5,53,132,0,0,0,10,3
46,440549,14,388,103,6,21,4,17,4
46,33022,2.7,77,83,2,0,0,1,4
46,28217,2.9,70,40,0,0,0,5,3
46,1274,2.5,33,34,0,5,0,1,2
46,55005,5.5,70,58,0,4,0,2,4
46,63512,5.1,59,111,3,29,0,4,5
46,25072,2.4,63,73,4,0,0,19,1
46,21722,2,66,76,3,0,0,15,1
46,54655,3.9,86,99,0,0,0,14,3
46,70529,6.4,60,87,4,0,0,0,2
46,3715,5.4,48,41,0,0,0,12,5
46,24885,1.8,109,43,1,32,0,4,1
46,7644,7.5,54,84,0,2,0,24,5
46,23735,2.7,32,93,0,15,1,13,2
46,1671,1.2,8,9,0,0,0,0,0
46,91034,6.2,50,159,1,0,0,18,1
46,37768,2.2,89,143,3,7,2,26,3
46,70707,6,38,131,0,38,0,23,2
47,1351,1.1,11,4,0,0,0,0,0
47,41997,3.8,33,126,1,3,0,3,3
47,13406,2.3,41,32,3,4,0,14,1
47,16435,1.2,93,84,0,0,0,6,0
47,2268,2.7,48,53,0,16,0,2,2
47,30754,3.4,86,21,0,6,0,2,4
47,32032,3.2,48,75,0,0,1,13,2
47,58298,8.8,34,56,0,0,0,9,3
47,13861,1.7,84,9,0,36,0,5,3
47,58579,4.4,62,121,0,0,0,1,5
47,22407,2.2,32,100,1,3,2,16,1
47,21117,1.7,67,98,6,4,0,10,0
47,45635,3.6,53,125,0,1,0,12,5
47,17493,2.1,40,63,0,0,1,12,3
47,89549,9.9,43,79,4,5,0,27,5
47,22722,2.9,40,65,4,5,0,1,3
47,65815,4.1,67,156,2,32,0,11,5
47,20639,1.5,46,148,6,28,0,10,1
47,10778,1.2,36,90,0,3,0,10,1
47,46819,3.5,111,54,0,22,0,0,2
47,51317,7.6,29,64,2,10,0,1,5
47,44464,3.2,70,99,3,0,0,9,4
47,38507,2.6,97,94,3,3,0,1,4
47,117586,7.4,86,106,0,0,2,9,3
47,41357,5.3,51,49,3,27,0,0,4
47,25505,2.2,75,77,0,7,0,10,3
47,1392,1.7,5,5,0,0,0,0,0
47,18467,2.6,40,54,3,0,1,9,0
47,80491,8.1,68,59,2,39,0,25,4
47,51769,6.3,29,88,0,0,0,7,5
47,211261,11,202,96,7,35,4,40,5
47,11872,3.2,29,12,0,0,0,12,2
47,34016,4,60,48,3,38,0,6,1
47,8461,7.7,59,87,5,0,0,28,5
47,53412,4.3,85,73,4,3,0,1,3
47,59535,4.5,56,108,4,19,0,16,2
47,24308,3.6,54,29,2,2,0,12,2
47,59394,6.3,36,98,0,6,0,8,3
47,16107,1.3,102,33,0,33,1,12,2
47,103697,7.3,62,135,2,26,0,16,3
47,33443,2.8,46,121,3,5,0,3,5
47,19575,1.7,68,67,3,10,0,28,3
47,33423,3.3,64,69,0,0,0,14,3
47,79084,6.5,65,100,0,4,2,0,2
47,16282,1.8,47,75,2,0,0,21,2
47,110469,9.2,94,54,3,2,2,1,5
47,17639,1.3,37,158,6,0,0,14,5
47,10686,1.1,88,26,5,1,0,27,5
47,18473,2.5,44,54,0,2,0,2,4
47,44469,3.9,104,32,0,5,0,0,5
47,108664,7.9,53,120,3,0,1,1,4
47,19085,1.4,85,93,2,0,0,4,1
47,48922,4,104,46,0,4,0,2,2
47,102172,8.9,65,72,0,0,0,20,3
47,25416,3.8,40,49,0,32,0,6,5
47,30805,3.9,53,47,6,0,0,6,1
47,9212,1.4,44,32,0,18,0,4,3
47,2025,1.8,9,3,1,0,0,0,0
47,101793,6.8,52,160,4,35,2,14,2
47,54285,5.5,58,59,2,0,1,6,5
47,16464,1.4,62,79,4,26,0,8,2
47,544,4,44,150,3,0,0,9,5
47,21815,2.3,50,65,1,1,0,6,2
47,8695,7.8,92,45,0,4,0,4,3
47,2513,3,59,47,3,5,0,16,4
47,31139,3.1,47,76,3,23,0,5,4
47,48941,3.9,99,57,0,0,2,14,4
47,78478,7.7,54,84,0,0,0,20,4
47,18021,2.3,54,47,0,24,0,5,0
47,17705,1.7,50,91,3,35,0,2,5
47,32328,3.5,45,82,0,0,1,17,2
47,52584,4.8,62,67,5,2,0,15,1
47,14336,1.6,30,84,4,0,0,9,4
47,7185,1.2,31,51,0,2,0,17,5
47,18409,3.4,56,6,0,18,0,4,5
47,50355,5.1,48,84,6,0,0,1,5
47,65229,6.4,72,58,0,39,0,3,4
47,345891,15,289,73,0,4,3,19,6
47,438165,13,346,128,15,35,0,40,0
47,84237,7.6,71,74,0,0,0,1,4
47,25009,2.6,60,66,0,7,0,2,1
47,2841,2,44,157,8,0,0,14,2
47,41246,3.5,60,100,0,0,0,13,4
47,17008,2,32,86,5,1,0,20,3
47,24472,1.9,93,50,6,2,0,2,1
47,66675,7.5,58,44,2,4,0,12,0
47,37927,2.6,65,138,0,2,1,16,4
47,2227,2.3,65,61,0,0,1,4,4
47,1445,1.3,50,100,7,0,0,18,4
47,48664,4.4,37,106,0,41,1,16,2
47,26162,3.7,46,46,0,0,0,17,4
47,84912,8.6,68,59,0,7,0,28,2
47,2268,1.8,6,8,0,0,0,0,0
47,354354,13.2,274,92,35,27,0,21,9
47,24684,2.5,40,99,0,0,0,3,4
47,13104,1.6,53,41,4,0,0,17,2
47,20384,2.8,53,28,2,0,0,11,1
47,29315,2.6,68,80,2,18,0,10,4
47,20265,1.5,62,106,0,3,0,19,3
47,383,3.7,103,17,1,36,0,10,0
47,32869,2.4,95,79,4,0,0,30,5
47,244,4.7,33,32,7,13,0,4,3
47,19404,2.1,58,46,8,26,0,7,5
47,104672,7.9,104,62,0,32,0,26,4
47,7392,1.1,40,47,3,1,0,11,4
47,597,7.1,65,41,0,26,0,0,0
47,105056,6.7,58,142,2,2,0,25,1
47,17766,1.8,60,57,0,2,0,1,1
47,79396,7.6,35,115,0,21,0,12,5
47,13453,2.4,32,43,0,0,1,20,5
47,289708,12,290,83,12,22,7,29,0
47,59996,6.3,40,91,3,13,0,13,3
47,13923,7.8,109,101,2,11,1,1,0
48,2023,3.4,31,41,0,30,0,1,4
48,48444,6.5,50,45,4,0,0,11,4
48,2989,3.5,52,49,0,14,0,28,1
48,7988,6,65,117,2,0,1,18,3
48,2396,1.5,10,9,1,0,0,0,0
48,40424,3.8,52,92,4,0,0,16,3
48,37679,3.5,57,88,2,29,0,13,5
48,1728,1.2,11,5,0,0,0,0,0
48,88295,8.3,53,92,0,1,0,3,5
48,54693,5.3,67,68,0,39,0,12,3
48,4473,6,45,41,3,0,0,25,0
48,1739,1.3,99,68,4,28,0,25,3
48,2037,1.5,65,99,8,32,0,14,1
48,19199,2.2,47,71,0,0,0,5,5
48,20384,1.4,55,130,0,0,1,0,1
48,22741,1.5,67,144,0,6,0,18,1
48,45698,6.8,43,44,3,5,0,26,2
48,29484,3.6,45,54,0,23,0,2,1
48,36239,3.1,64,77,0,2,0,1,3
48,19129,2.1,52,70,0,0,2,19,5
48,18346,3,53,22,0,0,0,14,4
48,23149,4.6,29,36,4,0,1,0,1
48,50833,6,39,76,4,36,0,17,0
48,28728,2.7,60,68,0,25,0,2,3
48,22168,2.4,68,49,0,0,0,10,2
48,71662,4.5,64,158,4,5,0,6,4
48,14065,2.4,44,30,0,0,0,15,2
48,23314,3,63,33,0,0,3,27,0
48,10549,1.2,67,42,2,3,1,10,4
48,12562,1.7,70,17,0,13,0,20,5
48,16578,1.5,29,129,7,20,0,17,2
48,42045,4.3,66,58,5,2,0,7,2
48,17725,1.5,44,123,1,0,0,12,2
48,33003,3.3,77,45,6,4,0,23,3
48,18228,1.4,101,44,0,0,0,6,1
48,233225,8.2,302,140,9,37,0,48,6
48,25149,2.8,89,15,0,4,1,14,5
48,25646,3.3,60,37,0,3,0,8,0
48,99754,7.2,106,64,7,0,0,4,0
48,32946,2.4,40,158,3,33,0,14,3
48,2069,2.9,31,69,0,31,2,16,2
48,19397,1.5,111,43,8,0,0,13,1
48,21021,3.3,38,38,0,25,0,19,3
48,6258,6,59,66,0,21,0,28,5
48,36022,2.9,47,129,0,6,0,29,5
48,15367,7.4,254,52,40,9,6,24,8
48,42093,3.2,94,72,3,0,0,1,5
48,26999,2.9,64,42,2,19,0,30,1
48,67242,5.2,80,89,2,4,0,10,3
48,4801,4.3,48,89,5,0,1,20,4
48,15734,2,64,33,1,12,2,7,3
48,37507,3.2,73,81,0,12,0,4,1
48,2646,2.1,6,8,0,0,0,0,0
48,18502,3.7,49,9,1,5,2,8,4
48,14167,1.6,64,49,0,0,0,2,2
48,10192,1.6,38,45,4,3,1,16,2
48,1681,2.9,39,36,0,0,0,5,1
48,61425,4.5,73,91,2,6,1,0,2
48,43344,4.3,46,78,2,44,0,2,3
48,41314,2.6,51,154,2,5,0,28,2
48,14282,1.9,54,42,0,33,0,7,1
48,19059,2.2,45,73,0,39,0,2,5
48,8695,9.1,38,97,0,3,0,6,5
48,56672,3.2,82,138,0,18,0,3,4
48,27327,3,43,83,0,0,0,18,4
48,2359,1.6,7,11,0,0,0,0,0
48,47297,5.4,30,95,1,30,0,7,0
48,23187,5.2,31,26,0,14,0,13,5
48,38169,2.8,38,160,0,31,0,12,4
48,26775,1.5,68,159,0,6,0,1,1
48,183724,13.2,152,61,11,10,0,28,6
48,1749,1.9,65,39,3,0,0,2,3
48,12192,1.1,65,83,0,29,0,6,5
48,55483,6.5,55,57,0,0,0,4,5
48,15986,2.1,65,27,1,0,1,5,2
48,1532,1.1,10,7,0,0,0,0,0
48,20177,3.5,31,46,1,12,1,14,1
48,39984,3.4,62,79,2,7,0,1,5
48,61783,5.3,69,86,0,0,1,0,4
48,9326,1.2,35,73,0,30,0,11,3
48,7536,1.4,52,9,5,6,1,26,2
48,38951,3.1,64,88,3,12,0,12,4
48,70168,5.6,62,91,0,21,0,1,1
48,2734,2.9,58,65,2,6,2,8,3
48,78185,6.8,36,127,5,30,0,14,2
48,29785,3.7,31,72,0,0,3,7,0
48,29168,1.9,102,97,0,3,0,15,0
48,82992,7.6,54,80,0,3,0,13,3
48,11466,8.4,65,101,4,13,0,21,1
49,55432,3.8,93,98,0,22,0,6,1
49,16243,1.5,67,76,0,4,0,3,4
49,363663,11,376,119,48,8,3,28,14
49,3451,11.6,289,121,30,8,0,13,5
49,1722,2,55,46,0,0,3,0,3
49,12337,1.5,42,55,7,0,0,0,5
49,35927,4,55,64,0,7,0,15,3
49,36022,3.9,52,72,0,6,0,4,4
49,51979,6,62,49,0,0,0,17,5
49,28155,2.6,64,80,0,3,0,9,0
49,45482,3,65,146,0,31,0,19,4
49,1392,1.7,6,4,0,0,0,0,0
49,23161,3.6,70,3,0,41,0,8,5
49,11925,1.3,40,88,0,0,0,2,5
49,70102,6.2,87,54,1,0,0,14,0
49,39669,5.3,50,46,3,41,0,0,2
49,27475,2.5,58,75,0,0,0,30,2
49,7529,1.2,37,44,5,33,0,11,2
49,73535,5.2,48,155,0,0,0,6,2
49,22563,2.3,57,74,0,0,0,6,5
49,259622,10.6,286,87,23,26,5,58,10
49,147,2,71,5,0,3,0,16,2
49,22015,2.4,53,68,2,24,0,25,1
49,34226,2.7,38,146,0,43,0,5,5
49,10434,1.3,36,74,2,0,0,26,3
49,102047,8.9,52,106,2,7,0,26,4
49,25137,6.3,31,13,0,29,0,4,3
49,54607,2.9,102,126,0,0,0,17,1
49,73472,7.3,58,75,2,0,0,10,1
49,77246,7.9,49,83,3,32,0,17,5
49,20142,3.4,39,34,8,3,1,25,3
49,35545,3.1,72,78,2,0,2,6,2
49,30385,6,49,10,1,0,1,0,3
49,41041,4.1,43,82,0,0,1,11,1
49,35717,2.1,83,150,0,35,0,25,5
49,10268,1.3,54,44,8,0,0,26,2
49,45441,14.8,351,120,22,69,5,43,9
49,1835,1.6,4,10,0,0,0,0,0
49,21002,2.1,37,105,0,0,0,10,3
49,9428,2,51,2,0,20,0,7,2
49,34532,3.9,50,67,2,5,0,16,3
49,62776,7.3,67,40,0,0,0,21,5
49,31188,3.6,45,72,2,0,0,2,0
49,12154,1.8,40,49,0,0,0,8,3
49,14243,1.3,58,89,2,20,0,0,5
49,52361,6,67,43,0,0,0,2,3
49,47117,5.3,58,43,4,0,0,7,1
49,51572,4.4,65,93,0,0,0,28,3
49,9854,1.3,50,47,4,0,0,15,2
49,81523,8.1,70,59,0,30,0,22,5
49,80326,6.5,104,47,0,0,1,16,2
49,12054,1.2,40,85,3,27,3,26,2
49,1916,1.8,8,5,0,0,0,0,0
49,67194,7.3,41,84,5,6,0,0,3
49,30767,3,55,83,0,4,0,29,0
49,13861,1.7,65,35,2,16,0,23,2
49,65356,5.7,60,94,2,0,0,10,1
49,66961,4.8,71,118,2,0,0,4,4
49,16024,1.3,70,93,3,6,1,24,1
49,55419,5.8,58,68,0,33,0,0,4
49,20741,2.2,59,65,0,0,0,24,3
49,3436,3.1,59,91,0,24,0,13,2
49,10248,1.2,58,40,0,1,0,12,5
49,43848,2.9,58,134,0,10,0,19,4
49,40284,3.4,68,88,4,5,0,21,5
49,13965,1.5,60,49,0,0,0,8,0
49,18142,1.6,30,135,2,0,2,6,3
49,46877,6.6,40,52,7,1,0,12,3
49,46102,3.7,94,45,0,0,0,4,5
49,2541,3.3,43,50,0,3,2,6,4
49,1646,1.9,38,81,2,4,0,28,1
49,3006,3.3,56,62,4,26,0,18,3
49,53037,4.6,75,76,0,0,0,3,4
49,1728,1.2,10,6,0,0,0,0,0
49,1769,1.8,7,5,0,0,0,0,0
49,31657,2.7,73,63,3,0,1,2,5
49,60509,4.6,67,111,3,21,0,9,2
49,59754,7.3,59,45,1,0,1,17,5
49,22782,2.3,66,61,3,0,0,18,1
49,53186,5.8,31,88,0,3,0,15,4
49,48664,4.4,67,64,0,0,0,8,4
49,2072,2.3,3,8,0,0,0,0,0
49,23652,4.7,42,20,0,0,0,12,5
49,68895,9.7,37,57,5,0,0,20,5
49,13148,1.6,60,45,0,4,0,12,0
49,96075,6.1,92,95,0,22,0,0,3
49,34856,2.3,50,144,3,0,0,20,4
49,66871,8.2,33,68,3,0,1,8,5
49,115248,9.8,70,70,0,0,2,8,5
49,48348,4.4,57,89,7,32,1,10,3
49,6849,5.6,74,88,0,0,2,6,5
49,42297,4,31,122,0,45,1,4,2
49,11807,1.1,58,85,3,6,2,22,1
49,239429,10.2,225,135,17,25,0,7,9
49,1392,1,11,6,0,0,0,0,0
49,1671,1.7,10,2,0,0,0,0,0
49,23961,2.1,53,88,0,3,1,13,3
50,41004,4.1,61,71,0,0,2,23,4
50,34373,3.8,62,54,0,31,0,8,1
50,84952,7.4,35,115,0,18,0,10,4
50,74835,6.6,44,114,4,2,0,12,2
50,13683,1.2,71,78,2,4,0,13,2
50,29429,2.8,76,58,0,0,1,6,1
50,99085,8.5,60,98,0,0,0,1,2
50,36882,3,99,53,2,0,0,2,2
50,58579,3.8,65,150,0,0,2,9,0
50,31111,3.7,32,87,0,3,0,7,3
50,112673,8.8,49,132,0,28,0,18,5
50,44297,6.1,57,34,0,32,0,6,1
50,4423,2.7,8,12,0,0,0,0,0
50,1872,1.6,10,2,2,0,0,0,0
50,28856,2,55,148,3,26,0,9,5
50,3915,2.9,9,6,0,0,0,0,0
50,36885,3.7,47,90,1,5,0,4,1
50,51964,4.9,50,80,1,0,3,16,4
50,312512,11,366,75,10,27,0,10,0
50,34646,4.2,47,61,5,3,0,15,5
50,322424,14.8,246,92,8,23,0,16,12
50,23275,1.9,65,84,0,0,0,10,5
50,87612,8.4,42,90,0,1,0,22,2
50,12154,9,50,142,0,2,0,13,3
50,37347,2.2,106,117,1,1,0,10,2
50,1223,1.6,58,37,2,0,0,2,4
50,54782,4.3,46,117,0,0,1,18,2
50,16976,1.3,82,89,0,0,1,4,2
50,2018,1.6,41,140,0,3,0,7,4
50,59853,5.4,43,111,4,14,0,30,4
50,2637,2.3,9,5,0,0,0,0,0
50,45768,3,60,154,3,0,0,15,5
50,13426,1.4,37,85,0,0,0,13,3
50,5819,6.3,41,87,0,0,0,7,2
50,29449,2.3,79,90,0,4,0,1,0
50,1572,3.2,4,2,0,0,0,0,0
50,35099,3.8,96,10,0,31,0,3,5
50,29735,2.4,67,98,3,1,0,7,1
50,28276,2.3,85,73,0,0,0,12,1
50,34293,3.7,65,52,3,31,0,8,4
50,81281,5.5,66,139,0,0,0,9,4
50,24255,2.1,70,67,0,3,0,15,3
50,69513,9.7,40,53,5,4,0,7,5
50,96964,8.6,91,49,0,28,1,17,4
50,59521,7.3,53,54,0,31,0,0,5
50,42978,3.9,48,104,4,0,0,2,5
50,86556,8.6,60,74,0,0,2,16,3
50,33704,3.7,57,63,0,19,1,8,0
50,24079,2,67,94,0,26,0,17,0
50,2523,2.2,7,6,2,0,0,0,0
50,42042,5.5,62,32,0,28,0,10,3
50,7708,1.1,33,63,0,0,0,27,1
50,967,9.7,67,60,3,0,0,15,2
50,8943,1.2,69,19,2,0,0,2,1
50,3478,3.9,35,91,0,7,1,2,5
50,19397,1.5,82,87,2,4,0,22,1
50,2752,2.4,5,9,0,0,0,0,0
50,16323,2.5,35,51,5,4,0,19,1
50,28378,3,53,71,5,29,0,22,5
50,1376,1.4,3,9,0,0,0,0,0
50,237307,5.8,459,108,35,29,3,25,10
50,3066,6,46,6,4,42,2,1,5
50,94976,6.4,69,114,2,0,0,4,5
50,493573,13.2,439,141,14,22,9,48,8
50,54846,4.1,39,155,0,28,1,6,5
50,12918,1.2,57,89,0,34,0,3,3
50,35283,2.9,66,97,2,6,1,4,2
50,191189,8.6,298,51,0,7,3,24,0
50,81217,7.5,62,81,4,6,0,3,1
50,11657,1.5,56,42,2,0,0,0,2
50,21476,2.6,54,41,2,0,0,26,5
50,25225,3.6,62,22,0,0,1,5,4
50,490,5,31,96,0,0,0,11,3
50,2523,2.8,2,9,0,0,0,0,0
50,76185,6.5,97,47,0,0,0,23,3
50,1037,1.1,60,63,0,0,2,6,4
50,48893,4.3,77,68,5,0,0,9,0
50,21292,3.5,36,43,3,22,0,12,1
50,82402,8.8,71,46,2,4,1,14,3
50,66066,6.6,67,49,0,0,0,20,5
50,96314,8,65,97,0,0,0,27,2
50,7455,1.5,43,10,2,0,0,3,0
50,17365,2.9,31,49,2,3,0,14,3
50,98098,9.1,40,97,0,0,0,4,4
50,26028,1.8,65,135,2,14,0,14,2
50,31682,3.1,62,57,4,0,0,21,5
50,29773,4.1,50,44,0,1,1,7,2
50,16129,2.4,40,48,3,5,0,30,0
50,1351,1.1,5,10,0,0,0,0,0
50,27735,2.8,32,110,1,31,0,4,3
50,1949,1.7,8,6,0,0,0,0,0
50,28608,1.8,75,143,3,10,1,1,5
50,41991,3.2,52,130,6,15,0,13,4
50,2842,3.5,67,21,0,0,0,13,2
50,27195,3.7,40,48,0,10,0,7,0
50,204414,6.2,310,147,28,6,0,12,13
50,336105,9,420,95,37,5,0,27,9
50,83269,8.6,41,94,0,0,0,2,0
50,16688,1.6,51,77,0,0,2,6,4
50,30321,3.5,44,73,2,0,0,17,3
50,38628,3.2,70,90,3,1,0,1,3
50,84854,5.8,63,120,0,23,1,16,5
50,51196,5.7,52,68,0,4,0,1,1
50,3885,3.7,60,66,0,5,0,15,0
50,32977,3.1,92,35,4,5,2,1,5
50,61241,4.6,97,73,0,42,0,21,1
50,15736,1.6,32,94,3,19,0,11,2
50,6517,3.8,66,152,0,1,0,22,5
50,36787,5,43,54,1,5,0,4,5
51,28751,1.7,111,109,1,44,0,6,1
51,360854,13.8,326,77,15,58,3,58,0
51,2142,1.7,104,34,0,38,0,8,4
51,9662,6.4,104,90,0,0,0,18,4
51,42482,5.4,62,33,7,0,0,16,5
51,114851,6,184,112,9,76,0,43,8
51,39851,3.4,61,98,0,20,1,10,2
51,8988,1.2,48,40,0,0,0,0,3
51,46053,5.1,58,46,2,7,0,21,3
51,79856,6.2,66,90,2,0,0,26,4
51,32105,4.8,45,42,0,33,0,10,3
51,17342,1.5,84,61,3,0,0,14,4
51,27958,3.3,84,12,4,0,0,20,2
51,76405,5.9,60,100,0,0,1,18,5
51,1183,2,36,31,7,40,3,6,2
51,9716,8,67,79,1,43,0,11,5
51,5963,3.7,67,158,0,0,0,3,4
51,19034,2.4,43,62,3,0,0,10,5
51,5817,3,91,146,6,4,0,23,1
51,60216,6.9,62,45,8,1,0,9,5
51,21524,3.1,39,54,0,0,0,16,1
51,26499,3.2,53,56,0,4,0,4,4
51,37506,5.7,48,22,8,7,0,16,5
51,49941,3.5,65,132,0,0,0,4,3
51,4938,6.8,35,65,0,0,0,15,5
51,130725,7.5,99,110,0,2,0,24,4
51,40867,3.9,55,86,3,0,0,9,3
51,19572,2.4,48,49,1,24,0,18,4
51,105353,7.4,163,55,11,58,0,32,10
51,22314,3.1,38,59,0,1,0,16,5
51,22344,2.4,50,62,0,0,0,15,2
51,33169,2.7,70,76,1,6,0,25,5
51,1584,1.1,6,10,0,0,0,0,0
51,30968,2.8,51,86,0,0,0,14,4
51,6734,1.3,34,26,0,18,0,12,0
51,19798,3.7,36,33,0,0,0,15,0
51,173232,7,275,107,13,9,0,17,0
